"#","WST_ID","CO2Y","WST_LONG","WID","WST_ELEV","WST_LAT","WNDHT","WST_NOTES","CLIM_ID","REFHT"
"","KEMB","380","37.460","d98571a0d06c2e75fe446645cb52928351ee2cefc33c0ac05d79beb9b519af51","-3709","-0.550","2.0","Embu Met, Kenya","KAXA","2.0"
"%","W_DATE","TMAX","SRAD","TMIN","RAIN"
"","20760828","29.6","18.4","16.8","0.8"
"","20760829","30.4","20.8","17.4","3.3"
"","20760830","29.7","19.3","16.0","0.0"
"","20760831","28.5","20.1","15.6","0.0"
"","20760901","28.6","17.3","17.7","0.0"
"","20760902","29.3","16.8","17.5","5.6"
"","20760903","29.0","19.7","16.9","0.0"
"","20760904","29.0","20.4","16.5","0.0"
"","20760905","29.6","21.1","16.0","0.0"
"","20760906","30.5","19.3","16.9","4.1"
"","20760907","31.6","21.7","17.1","0.0"
"","20760908","32.6","20.1","16.5","0.0"
"","20760909","31.2","22.8","15.7","0.0"
"","20760910","31.0","22.2","15.7","0.0"
"","20760911","31.1","20.1","16.8","0.0"
"","20760912","30.8","19.1","17.2","0.0"
"","20760913","29.4","15.4","17.3","0.0"
"","20760914","29.7","15.5","16.9","0.0"
"","20760915","31.6","14.8","16.9","0.0"
"","20760916","29.5","11.6","17.1","0.0"
"","20760917","30.1","14.7","17.2","0.0"
"","20760918","27.0","16.6","17.5","3.2"
"","20760919","30.0","22.2","16.9","0.0"
"","20760920","29.9","20.1","17.2","0.0"
"","20760921","30.7","22.0","16.5","0.0"
"","20760922","30.3","25.0","17.3","0.0"
"","20760923","31.7","24.6","17.7","0.0"
"","20760924","31.9","25.6","16.5","0.0"
"","20760925","31.4","25.7","17.2","0.0"
"","20760926","31.9","25.3","17.7","0.0"
"","20760927","31.0","22.5","18.1","0.0"
"","20760928","30.8","23.2","16.1","0.0"
"","20760929","30.5","25.5","16.1","0.0"
"","20760930","30.3","23.5","17.7","0.0"
"","20761001","32.7","22.4","18.3","0.0"
"","20761002","31.7","21.0","18.6","0.0"
"","20761003","31.2","25.6","18.0","0.0"
"","20761004","32.4","23.0","18.0","0.0"
"","20761005","33.4","21.3","17.5","0.0"
"","20761006","34.0","20.3","18.1","0.0"
"","20761007","33.2","21.5","19.2","0.0"
"","20761008","33.0","19.0","18.2","0.0"
"","20761009","33.1","21.4","17.9","0.0"
"","20761010","32.6","21.9","19.4","0.0"
"","20761011","32.0","20.7","19.5","0.0"
"","20761012","33.1","20.7","18.8","0.0"
"","20761013","32.7","22.1","18.7","0.0"
"","20761014","32.2","21.5","18.6","0.0"
"","20761015","32.6","24.9","18.2","0.0"
"","20761016","33.0","19.2","18.2","0.0"
"","20761017","32.2","21.2","18.2","0.0"
"","20761018","32.1","20.9","18.6","0.0"
"","20761019","33.2","20.3","19.4","0.0"
"","20761020","32.9","21.8","19.3","0.0"
"","20761021","33.1","24.0","18.9","9.6"
"","20761022","33.4","16.9","19.6","24.5"
"","20761023","32.6","12.0","19.2","21.4"
"","20761024","32.8","18.8","19.9","12.1"
"","20761025","32.3","17.8","19.8","0.0"
"","20761026","29.9","17.7","20.0","0.0"
"","20761027","28.5","15.4","20.0","0.0"
"","20761028","27.2","19.7","20.3","8.6"
"","20761029","31.1","22.2","19.8","0.0"
"","20761030","28.8","21.8","19.2","0.0"
"","20761031","31.9","24.7","17.4","0.0"
"","20761101","30.5","20.0","18.3","0.0"
"","20761102","30.1","17.9","20.3","20.2"
"","20761103","30.7","16.2","20.3","17.5"
"","20761104","30.8","21.7","20.4","0.0"
"","20761105","31.1","19.7","20.6","0.0"
"","20761106","31.6","18.4","20.2","8.4"
"","20761107","30.8","18.7","20.0","0.0"
"","20761108","31.6","20.5","20.1","0.0"
"","20761109","31.6","19.4","21.2","0.0"
"","20761110","29.2","22.0","21.1","0.0"
"","20761111","31.0","21.0","20.8","14.4"
"","20761112","31.2","13.4","20.6","15.7"
"","20761113","30.7","14.2","20.2","9.4"
"","20761114","30.3","16.5","19.6","0.0"
"","20761115","30.5","20.1","19.9","39.6"
"","20761116","31.2","17.4","19.6","40.3"
"","20761117","30.7","12.9","19.8","20.4"
"","20761118","28.3","18.7","20.2","13.2"
"","20761119","29.4","22.7","19.8","9.9"
"","20761120","30.7","18.0","19.6","0.0"
"","20761121","30.1","17.3","19.9","9.9"
"","20761122","28.8","17.3","20.6","25.8"
"","20761123","27.4","21.2","20.7","24.1"
"","20761124","29.2","21.1","21.1","0.0"
"","20761125","27.8","20.9","19.9","12.7"
"","20761126","28.1","14.3","20.0","9.4"
"","20761127","25.6","20.5","20.7","12.3"
"","20761128","25.9","16.4","20.8","13.8"
"","20761129","26.7","14.7","20.6","25.4"
"","20761130","26.1","14.9","21.0","51.5"
"","20761201","27.6","16.8","20.6","0.0"
"","20761202","27.8","16.0","20.7","18.5"
"","20761203","27.4","23.6","20.9","9.9"
"","20761204","27.5","22.5","20.8","0.0"
"","20761205","30.4","21.2","20.0","5.3"
"","20761206","30.1","16.4","21.0","4.8"
"","20761207","25.5","10.1","20.3","26.4"
"","20761208","28.0","17.6","20.1","8.3"
"","20761209","26.1","18.1","20.3","0.0"
"","20761210","25.1","14.0","18.3","0.0"
"","20761211","29.6","12.9","17.8","4.3"
"","20761212","27.4","20.4","19.3","4.2"
"","20761213","27.1","22.5","18.3","0.0"
"","20761214","26.7","21.3","17.6","3.8"
"","20761215","27.4","20.8","18.3","0.0"
"","20761216","28.4","18.5","19.7","0.0"
"","20761217","28.0","16.6","19.6","0.0"
"","20761218","29.0","16.9","20.4","0.0"
"","20761219","26.3","17.2","20.6","0.0"
"","20761220","25.0","22.0","20.5","0.0"
"","20761221","27.4","20.5","19.4","0.0"
"","20761222","25.6","15.1","19.8","0.0"
"","20761223","28.5","19.1","20.0","0.0"
"","20761224","27.1","18.4","20.2","0.0"
"","20761225","27.0","20.8","19.4","0.0"
"","20761226","29.0","26.9","18.8","0.0"
"","20761227","30.1","25.3","19.0","0.0"
"","20761228","28.4","23.9","18.1","0.0"
"","20761229","28.4","23.3","18.8","0.0"
"","20761230","29.4","23.6","17.9","0.0"
"","20761231","29.7","21.4","17.9","0.0"
"","20770101","28.2","24.9","18.8","0.0"
"","20770102","28.8","17.1","20.0","0.0"
"","20770103","29.7","18.0","18.9","0.0"
"","20770104","27.1","12.7","19.6","6.6"
"","20770105","28.9","22.2","18.9","7.2"
"","20770106","28.8","21.6","18.0","2.0"
"","20770107","30.0","24.8","17.5","2.9"
"","20770108","29.5","20.4","17.7","0.0"
"","20770109","29.6","22.4","18.1","0.0"
"","20770110","28.8","24.5","17.4","0.0"
"","20770111","28.6","21.6","16.7","0.0"
"","20770112","29.8","25.2","16.5","0.0"
"","20770113","30.4","23.6","17.2","0.0"
"","20770114","29.8","21.2","17.2","0.0"
"","20770115","29.8","15.4","18.6","1.4"
"","20770116","28.0","16.1","17.3","0.0"
"","20770117","29.1","19.1","16.5","0.0"
"","20770118","29.8","19.3","16.3","2.4"
"","20770119","28.7","23.3","17.4","0.0"
"","20770120","29.7","24.2","17.0","0.0"
"","20770121","29.8","25.1","16.3","0.0"
"","20770122","30.0","24.0","17.4","0.0"
"","20770123","31.2","23.0","18.2","0.0"
"","20770124","30.7","22.7","18.2","0.0"
"","20770125","31.7","24.1","17.5","0.0"
"","20770126","31.5","23.3","17.6","0.0"
"","20770127","31.5","25.0","18.1","0.0"
"","20770128","30.2","21.5","19.5","0.0"
"","20770129","29.9","20.9","18.6","0.0"
"","20770130","30.2","21.6","17.6","0.0"
"","20770131","29.8","24.8","17.0","0.0"
"","20770201","30.2","28.5","15.9","0.0"
"","20770202","30.8","28.0","16.0","0.0"
"","20770203","31.2","25.6","18.1","0.0"
"","20770204","31.8","21.5","18.2","0.0"
"","20770205","33.0","21.1","18.0","0.0"
"","20770206","32.0","18.4","18.2","0.0"
"","20770207","30.6","20.8","17.7","0.0"
"","20770208","31.3","25.8","16.2","0.0"
"","20770209","31.3","25.3","18.3","0.0"
"","20770210","31.6","23.0","17.9","0.0"
"","20770211","32.1","20.8","18.7","0.0"
"","20770212","31.9","18.9","18.6","3.7"
"","20770213","31.3","24.4","18.6","1.2"
"","20770214","32.5","24.5","18.0","0.0"
"","20770215","32.8","26.8","17.7","0.0"
"","20770216","32.6","26.4","17.3","0.0"
"","20770217","33.3","28.4","17.2","0.0"
"","20770218","34.3","25.0","17.6","0.0"
"","20770219","31.8","18.7","18.4","0.0"
"","20770220","32.7","20.3","18.8","0.0"
"","20770221","32.7","22.5","18.7","0.0"
"","20770222","33.1","21.9","17.6","0.0"
"","20770223","30.8","25.6","18.7","0.0"
"","20770224","32.0","26.8","18.3","0.0"
"","20770225","32.5","26.4","18.1","0.0"
"","20770226","33.2","24.6","17.9","0.0"
"","20770227","32.9","22.5","18.1","0.0"
"","20770228","32.5","21.4","18.7","0.0"
"","20770301","32.8","24.3","20.0","0.0"
"","20770302","33.0","25.5","19.6","0.0"
"","20770303","33.4","25.8","19.3","0.0"
"","20770304","33.8","27.5","19.6","0.0"
"","20770305","34.3","24.4","20.2","0.0"
"","20770306","33.0","23.0","21.2","0.0"
"","20770307","31.4","22.3","22.0","0.0"
"","20770308","30.8","22.1","22.5","0.0"
"","20770309","33.3","23.8","21.6","0.0"
"","20770310","32.9","18.5","22.1","0.0"
"","20770311","33.1","21.6","22.5","8.7"
"","20770312","32.1","23.7","22.3","12.0"
"","20770313","33.3","22.9","20.8","0.0"
"","20770314","33.8","27.4","21.6","0.0"
"","20770315","33.1","18.2","21.4","0.0"
"","20770316","33.8","22.0","22.3","0.0"
"","20770317","31.0","21.3","21.8","20.4"
"","20770318","31.8","16.6","21.6","9.3"
"","20770319","33.1","21.5","21.0","9.3"
"","20770320","33.4","22.9","20.1","0.0"
"","20770321","33.8","24.4","20.1","0.0"
"","20770322","33.7","27.4","20.0","0.0"
"","20770323","33.8","26.8","19.7","0.0"
"","20770324","35.1","23.6","19.6","0.0"
"","20770325","33.1","22.9","19.9","0.0"
"","20770326","33.4","25.0","21.0","0.0"
"","20770327","33.8","26.4","20.8","0.0"
"","20770328","33.9","23.4","19.9","0.0"
"","20770329","34.4","26.0","19.7","0.0"
"","20770330","33.5","21.0","21.6","0.0"
"","20770331","34.0","27.4","20.3","0.0"
"","20770401","34.3","27.2","17.9","0.0"
"","20770402","33.7","22.2","19.5","0.0"
"","20770403","34.3","22.7","19.1","0.0"
"","20770404","33.8","22.8","19.6","0.0"
"","20770405","34.0","22.3","20.0","0.0"
"","20770406","34.1","14.0","22.1","23.1"
"","20770407","33.8","12.3","21.3","28.3"
"","20770408","29.2","14.0","21.0","37.6"
"","20770409","32.2","18.7","21.3","5.3"
"","20770410","33.4","19.5","21.5","3.9"
"","20770411","29.4","21.5","21.3","4.7"
"","20770412","31.9","21.3","20.7","0.0"
"","20770413","31.6","17.5","20.8","8.5"
"","20770414","32.1","18.7","19.5","10.2"
"","20770415","32.1","22.8","19.2","42.1"
"","20770416","33.5","22.7","19.3","0.0"
"","20770417","33.7","20.7","20.0","0.0"
"","20770418","34.7","19.7","21.5","0.0"
"","20770419","30.1","20.4","21.6","33.8"
"","20770420","31.7","21.6","21.2","8.5"
"","20770421","30.4","19.2","20.6","19.7"
"","20770422","31.8","20.0","20.6","6.2"
"","20770423","29.8","17.8","20.6","15.5"
"","20770424","30.2","18.6","21.1","3.9"
"","20770425","31.5","21.2","21.3","0.0"
"","20770426","32.4","21.0","21.7","0.0"
"","20770427","32.2","18.2","21.3","5.1"
"","20770428","32.3","21.8","21.4","0.0"
"","20770429","32.9","23.0","21.7","0.0"
"","20770430","32.2","17.1","21.1","0.0"
"","20770501","32.4","18.9","20.6","22.4"
"","20770502","32.0","16.5","20.5","17.9"
"","20770503","32.2","19.1","20.1","22.9"
"","20770504","32.3","21.7","19.4","0.0"
"","20770505","31.3","20.3","19.6","0.0"
"","20770506","29.9","18.4","19.2","0.0"
"","20770507","29.1","18.2","20.2","0.0"
"","20770508","29.4","19.9","19.6","0.0"
"","20770509","28.7","17.9","19.2","9.7"
"","20770510","27.3","16.2","19.6","15.8"
"","20770511","31.2","20.8","18.8","0.0"
"","20770512","31.8","20.6","20.7","0.0"
"","20770513","31.4","18.2","20.9","0.0"
"","20770514","31.1","19.5","20.8","0.0"
"","20770515","31.2","20.2","20.2","0.0"
"","20770516","31.2","18.5","20.4","0.0"
"","20770517","30.7","15.3","20.1","5.8"
"","20770518","28.9","17.5","20.1","0.0"
"","20770519","30.2","16.8","20.1","0.0"
"","20770520","30.0","20.9","19.7","0.0"
"","20770521","31.5","20.7","19.1","0.0"
"","20770522","31.1","18.2","19.9","0.0"
"","20770523","30.9","12.2","19.2","19.3"
"","20770524","30.5","14.2","19.4","5.9"
"","20770525","30.2","17.2","19.6","9.0"
"","20770526","29.9","19.6","20.5","0.0"
"","20770527","30.6","17.4","19.7","0.0"
"","20770528","29.4","16.2","19.3","0.0"
"","20770529","31.1","18.2","17.5","7.5"
"","20770530","32.6","18.0","17.1","0.0"
"","20770531","25.7","14.6","19.1","0.0"
"","20770601","27.8","18.2","18.7","0.0"
"","20770602","28.4","16.2","20.0","18.1"
"","20770603","28.0","15.9","20.3","0.0"
"","20770604","27.3","13.7","20.2","0.0"
"","20770605","26.8","14.0","19.7","0.0"
"","20770606","26.2","10.8","19.8","26.9"
"","20770607","28.2","16.2","18.7","23.3"
"","20770608","27.6","12.8","17.7","0.0"
"","20770609","27.5","14.8","18.8","0.0"
"","20770610","29.7","13.8","19.3","0.0"
"","20770611","28.0","14.4","19.2","0.0"
"","20770612","27.0","14.9","19.1","0.0"
"","20770613","28.6","13.3","18.0","0.0"
"","20770614","28.6","13.8","17.8","0.0"
"","20770615","29.0","18.1","17.5","0.0"
"","20770616","28.5","17.4","16.9","0.0"
"","20770617","29.2","19.9","16.7","0.0"
"","20770618","31.4","22.2","16.5","0.0"
"","20770619","30.6","19.1","16.9","0.0"
"","20770620","28.9","19.9","17.8","0.0"
"","20770621","28.0","18.6","16.0","0.0"
"","20770622","28.5","18.7","15.1","0.0"
"","20770623","28.5","21.4","14.4","0.0"
"","20770624","27.1","24.2","17.7","0.0"
"","20770625","29.4","18.2","16.9","0.0"
"","20770626","27.8","19.7","17.3","0.0"
"","20770627","29.2","18.4","17.4","0.0"
"","20770628","25.7","19.0","17.8","0.0"
"","20770629","26.1","14.6","18.0","0.0"
"","20770630","27.3","15.2","18.7","0.0"
"","20770701","23.6","17.6","18.7","2.6"
"","20770702","27.2","18.5","17.8","4.4"
"","20770703","30.1","17.3","16.8","0.0"
"","20770704","30.0","17.5","18.4","0.0"
"","20770705","28.9","21.3","17.8","0.0"
"","20770706","28.0","17.7","16.2","0.0"
"","20770707","28.8","18.2","15.3","0.0"
"","20770708","28.7","17.1","17.1","0.0"
"","20770709","29.1","19.2","16.1","0.0"
"","20770710","29.0","20.4","15.4","0.0"
"","20770711","29.7","20.8","14.8","0.0"
"","20770712","29.3","23.1","15.3","0.0"
"","20770713","29.8","26.0","15.0","0.0"
"","20770714","28.6","19.2","18.1","0.0"
"","20770715","27.6","20.7","17.7","0.0"
"","20770716","28.5","18.1","15.4","0.0"
"","20770717","28.5","18.3","14.5","0.0"
"","20770718","29.3","18.8","15.9","0.0"
"","20770719","29.3","20.8","17.6","0.0"
"","20770720","30.8","19.2","17.1","0.0"
"","20770721","30.5","17.8","17.9","0.0"
"","20770722","30.4","18.3","17.6","2.1"
"","20770723","28.8","18.5","18.0","0.0"
"","20770724","27.6","18.0","18.0","0.0"
"","20770725","28.8","19.0","17.9","0.0"
"","20770726","29.0","19.6","16.6","0.0"
"","20770727","30.4","22.3","16.8","0.0"
"","20770728","29.9","18.5","16.9","0.0"
"","20770729","30.4","20.6","16.7","0.0"
"","20770730","30.1","19.4","18.0","0.0"
"","20770731","29.7","20.8","16.4","0.0"
"","20770801","29.8","19.5","15.9","0.0"
"","20770802","28.9","20.0","17.1","0.0"
"","20770803","28.3","20.0","17.1","0.0"
"","20770804","30.7","24.3","16.9","0.0"
"","20770805","31.7","23.2","17.6","0.0"
"","20770806","31.8","23.7","16.2","0.0"
"","20770807","29.8","22.2","15.8","0.0"
"","20770808","28.9","19.6","16.9","0.0"
"","20770809","25.1","14.7","17.6","0.0"
"","20770810","27.0","15.5","17.5","5.2"
"","20770811","29.1","17.3","17.4","5.4"
"","20770812","28.4","15.5","17.0","4.1"
"","20770813","24.8","16.0","16.8","0.0"
"","20770814","29.4","19.6","17.8","0.0"
"","20770815","27.9","16.4","18.0","6.2"
"","20770816","29.2","19.8","17.2","8.1"
"","20770817","30.4","19.9","17.8","3.0"
"","20770818","30.0","18.2","17.3","0.0"
"","20770819","29.6","22.0","17.1","0.0"
"","20770820","29.2","18.1","17.1","0.0"
"","20770821","29.4","14.1","16.8","0.0"
"","20770822","29.6","18.1","16.8","0.0"
"","20770823","29.1","15.8","18.0","0.0"
"","20770824","28.2","18.1","18.0","0.0"
"","20770825","29.1","17.4","17.4","0.0"
"","20770826","32.1","19.3","16.6","0.0"
"","20770827","28.5","19.8","16.1","0.0"
"","20770828","30.9","20.9","17.4","0.0"
"","20770829","31.0","20.3","18.2","0.0"
"","20770830","31.0","19.9","17.6","0.0"
"","20770831","31.6","24.4","16.8","0.0"
"","20770901","31.7","23.5","16.3","0.0"
"","20770902","31.9","24.1","17.6","0.0"
"","20770903","32.3","23.3","17.7","0.0"
"","20770904","32.1","22.7","18.0","0.0"
"","20770905","32.2","23.6","18.3","0.0"
"","20770906","31.9","23.8","17.1","0.0"
"","20770907","32.0","24.5","17.1","0.0"
"","20770908","31.6","22.4","17.3","0.0"
"","20770909","32.0","27.6","17.2","0.0"
"","20770910","31.8","22.0","17.7","0.0"
"","20770911","32.6","21.5","17.0","0.0"
"","20770912","33.7","23.7","16.6","0.0"
"","20770913","32.9","23.1","18.2","0.0"
"","20770914","32.5","20.0","18.4","0.0"
"","20770915","33.1","22.4","18.5","0.0"
"","20770916","32.4","25.0","18.1","0.0"
"","20770917","33.1","23.8","18.8","0.0"
"","20770918","30.6","22.0","18.8","0.0"
"","20770919","32.0","23.1","18.0","0.0"
"","20770920","31.6","22.1","18.5","0.0"
"","20770921","32.6","22.1","18.0","0.0"
"","20770922","33.7","21.2","18.5","0.0"
"","20770923","33.7","23.0","17.7","0.0"
"","20770924","34.1","20.9","17.9","0.0"
"","20770925","33.5","19.0","17.4","0.5"
"","20770926","33.5","23.6","17.1","1.7"
"","20770927","34.0","21.8","16.3","0.0"
"","20770928","34.5","18.8","16.6","0.0"
"","20770929","31.3","21.0","18.5","0.0"
"","20770930","32.9","22.3","18.5","0.0"
"","20771001","33.9","21.0","19.1","0.0"
"","20771002","32.1","23.1","19.4","0.0"
"","20771003","32.9","24.5","18.7","0.0"
"","20771004","33.1","24.4","18.0","0.0"
"","20771005","32.5","22.7","16.6","0.0"
"","20771006","32.3","20.5","17.9","0.0"
"","20771007","33.9","23.0","17.9","0.0"
"","20771008","34.4","24.5","18.5","0.0"
"","20771009","35.2","24.4","18.8","0.0"
"","20771010","35.0","22.4","18.9","0.0"
"","20771011","34.6","23.0","19.4","0.0"
"","20771012","34.3","23.9","17.8","0.0"
"","20771013","34.6","25.1","16.8","0.0"
"","20771014","34.8","24.8","18.8","0.0"
"","20771015","35.2","23.8","19.4","0.0"
"","20771016","35.3","22.0","20.0","0.0"
"","20771017","35.1","21.0","19.6","0.0"
"","20771018","34.1","18.9","19.1","0.0"
"","20771019","34.5","18.8","19.9","0.0"
"","20771020","34.2","19.0","20.2","0.0"
"","20771021","34.1","20.9","19.6","0.0"
"","20771022","36.0","21.2","19.8","3.7"
